entityName,metricName,timestamp,value,,entityName,metricName,timestamp,value
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:15:43.482Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:15:43.482Z,2.05
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:16:43.482Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:16:43.482Z,2.65
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:17:43.482Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:17:43.482Z,2.766666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:18:43.482Z,0.033333333,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:18:43.482Z,2.616666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:19:43.482Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:19:43.482Z,2.533333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:20:43.482Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:20:43.482Z,2.566666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:21:43.482Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:21:43.482Z,2.5
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:22:43.482Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:22:43.482Z,2.466666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:23:43.482Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:23:43.482Z,2.216666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:24:43.482Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:24:43.482Z,2.683333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:25:43.483Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:25:43.483Z,2.533333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:26:43.482Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:26:43.482Z,2.45
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:27:43.482Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:27:43.482Z,2.683333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:28:43.483Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:28:43.483Z,2.6
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:29:43.483Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:29:43.483Z,2.316666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:30:43.483Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:30:43.483Z,2.383333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:31:43.483Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:31:43.483Z,2.2
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:32:43.483Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:32:43.483Z,2.45
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:33:43.484Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:33:43.484Z,2.483333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:34:43.484Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:34:43.484Z,2.683333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:35:43.484Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:35:43.484Z,2.666666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:36:43.485Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:36:43.485Z,2.316666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:37:43.485Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:37:43.485Z,2.716666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:38:43.486Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:38:43.486Z,2.866666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:39:43.486Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:39:43.486Z,2.65
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:40:43.486Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:40:43.486Z,2.25
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:41:43.486Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:41:43.486Z,2.933333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:42:43.486Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:42:43.486Z,2.616666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:43:43.486Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:43:43.486Z,2.616666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:44:43.486Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:44:43.486Z,2.533333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:45:43.487Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:45:43.487Z,2.683333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:46:43.487Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:46:43.487Z,2.533333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:47:43.487Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:47:43.487Z,3.016666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:48:43.487Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:48:43.487Z,2.766666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:49:43.487Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:49:43.487Z,2.416666667
