entityName,metricName,timestamp,value,,entityName,metricName,timestamp,value
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:37:01.903Z,2.25,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:37:01.903Z,2.533333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:38:01.904Z,2.083333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:38:01.904Z,1.616666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:39:01.904Z,4.416666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:39:01.904Z,90.13333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:40:01.904Z,11.65,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:40:01.904Z,88.8
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:41:01.904Z,2.183333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:41:01.904Z,7.3
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:42:01.904Z,2.066666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:42:01.904Z,1.733333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:43:01.904Z,2.033333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:43:01.904Z,2.366666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:44:01.904Z,2.15,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:44:01.904Z,2.533333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:45:01.904Z,9.183333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:45:01.904Z,71.31666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:46:01.904Z,1.933333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:46:01.904Z,97.61666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:47:01.904Z,8.383333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:47:01.904Z,5.95
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:48:01.904Z,6.283333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:48:01.904Z,21.05
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:49:01.904Z,2.216666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:49:01.904Z,69.73333333
